Date: 10/27/2017 1:52 PM
LVDT Calibration factors (X1,X2,Y1,Y2,Z1,Z2):  10.000000, 10.000000, 10.000000, 10.000000, 10.000000, 10.000000
TRUE-TRIAXIAL TEST: DATA FILE:C:\Triax data\Log data\SURE_GI_JettedBlock_20171027_135204.txt 
Comments: Gildenhausener sandstone, jetted along y axis 
Units:
Time (s)
Force (kN)
Displacement (m), no offset correction
NB: DispAX = ( DispAX1 + DispAX2 ) / 2.0

Sample sizes(m): 0.3000000   0.3000000   0.3000000

Time    Force X         Force Y         Force Z         Disp X1         Disp X2         Disp Y1         Disp Y2         Disp Z1         Disp Z2         Chan7(V)        Chan8(V)
BEGIN: 
69.7	49.186106	48.496170	49.876292	0.475406	-2.314115	6.175703	-0.470317	-8.667676	0.984414	-16.550316	4.761905
70.7	48.323686	48.668654	49.703808	0.480664	-2.313457	6.232223	-0.469988	-8.666690	0.984086	-16.787833	4.761905
71.1	49.531324	49.358590	50.738962	0.492494	-2.313457	6.356763	-0.469988	-8.679506	0.984414	-14.049807	4.761905
71.7	49.186106	49.186106	49.703808	0.477049	-2.312143	6.241423	-0.470317	-8.659461	0.984414	-16.514917	4.761905
72.5	49.531324	49.703808	49.876292	0.475735	-2.310829	6.139227	-0.469659	-8.662418	0.984414	-16.833310	4.761905
72.9	49.876292	49.186106	50.393744	0.477706	-2.310829	6.240766	-0.469988	-8.671291	0.984743	-16.732585	4.761905
73.3	49.186106	48.668654	49.358590	0.477378	-2.310500	6.208891	-0.469988	-8.665047	0.984086	-18.739880	4.761905
73.9	49.358590	49.186106	49.358590	0.476392	-2.309514	6.163544	-0.470317	-8.663404	0.984086	-14.915954	4.761905
74.1	49.358590	49.703808	49.876292	0.477378	-2.309514	6.320617	-0.469659	-8.678849	0.984414	-16.444126	4.761905
74.7	50.048776	49.703808	50.048776	0.477049	-2.308857	6.272969	-0.469988	-8.665047	0.984086	-16.307339	4.761905
74.9	49.703808	49.358590	49.876292	0.476720	-2.308857	6.198705	-0.469988	-8.664719	0.984414	-17.841807	4.761905
75.7	49.876292	49.186106	48.668654	0.476720	-2.308528	6.169130	-0.469988	-8.662090	0.984414	-16.618778	4.761905
75.8	49.013622	50.393744	50.221260	0.478692	-2.309186	6.172416	-0.469988	-8.660775	0.984414	-15.527079	4.761905
76.0	49.876292	49.703808	49.703808	0.479021	-2.308200	6.211849	-0.470645	-8.663075	0.983757	-16.007512	4.761905
77.0	49.186106	50.393744	49.703808	0.485921	-2.307214	6.271984	-0.469659	-8.662418	0.984414	-15.276403	4.761905
77.2	49.703808	49.358590	49.186106	0.479678	-2.307214	6.234194	-0.469988	-8.661433	0.984414	-13.660244	4.761905
77.6	49.876292	50.221260	50.221260	0.476063	-2.306885	6.163873	-0.470317	-8.664062	0.985071	-16.738860	4.761905
78.2	49.876292	49.876292	50.221260	0.475406	-2.306885	6.196404	-0.469988	-8.665376	0.984743	-16.096452	4.761905
78.4	50.221260	50.393744	50.221260	0.478692	-2.306228	6.207906	-0.469659	-8.656175	0.984743	-19.212485	4.761905
78.8	49.703808	49.876292	48.841138	0.474749	-2.306228	6.245038	-0.469988	-8.663075	0.985071	-16.512773	4.761905
79.0	49.186106	49.531324	48.668654	0.479349	-2.306885	6.188518	-0.469988	-8.663075	0.984414	-16.476469	4.761905
79.2	49.703808	50.738962	50.393744	0.474420	-2.305900	6.241095	-0.469659	-8.667019	0.984414	-15.915304	4.761905
79.6	49.531324	50.048776	49.013622	0.478035	-2.305243	6.207906	-0.470317	-8.664390	0.984743	-16.369102	4.761905
79.8	50.221260	51.083930	49.703808	0.479349	-2.305571	6.213492	-0.469659	-8.663075	0.984414	-17.385221	4.761905
80.0	49.531324	50.566227	50.393744	0.476392	-2.305243	6.329489	-0.469659	-8.669976	0.984743	-16.300140	4.761905
80.2	49.358590	50.566227	50.221260	0.480007	-2.305243	6.186218	-0.470317	-8.655518	0.984086	-16.791232	4.761905
81.2	49.703808	50.393744	50.048776	0.477706	-2.303928	6.171759	-0.469988	-8.662418	0.984414	-15.045521	4.761905
82.2	50.048776	50.048776	49.358590	0.493479	-2.303599	6.412297	-0.469988	-8.685092	0.984743	-15.413514	4.761905
